date_pub,statut_ex,bib,pret,diff_datecreation_datepub,acces,acq,indice
2020,19,LASH,0,0,direct,achat,87
1951,19,LASH,0,69,indirect,achat,numinv
1969,19,LASH,0,51,indirect,achat,numinv
1964,19,LASH,0,56,indirect,achat,numinv
1985,19,SJA,0,32,direct,don,30
2015,19,LASH,1,0,direct,achat,30
2007,19,MEDP,1,8,direct,achat,W 
2014,19,MEDP,0,1,direct,achat,WB
2014,19,LASH,0,5,direct,achat,34
2014,19,LASH,0,1,direct,don,94
2009,19,SCIEN,0,11,direct,achat,52
2020,19,LASH,1,1,direct,don,80
2020,18,MEDP,1,0,direct,achat,WA
1947,19,LASH,0,73,indirect,achat,numinv
2007,19,DROIT,1,8,direct,don,34
1956,19,SJA,0,64,direct,achat,33
1956,19,LASH,0,64,indirect,achat,numinv
2012,18,MEDP,1,3,direct,achat,WM
2009,19,LASH,0,6,direct,achat,80
1996,19,LASH,0,24,indirect,achat,numinv
2014,19,MEDP,1,1,direct,achat,WY
2015,19,SCIEN,1,0,direct,achat,61
2015,19,SCIEN,1,0,direct,achat,61
2013,19,LASH,0,2,direct,achat,78
2009,19,LASH,0,12,direct,don,44
2007,19,SJA,0,12,direct,don,32
1991,19,SJA,0,29,direct,don,33
1967,19,LASH,0,53,indirect,achat,numinv
1965,19,LASH,0,55,indirect,achat,numinv
1961,19,LASH,0,59,direct,achat,10
2015,18,MEDP,1,0,direct,achat,WS
2014,19,STAPS,1,1,direct,achat,79
2014,19,STAPS,1,1,direct,achat,79
1979,19,LASH,0,41,indirect,achat,numinv
1931,19,SJA,0,89,direct,achat,32
1973,19,SJA,0,47,direct,achat,33
2014,18,SJA,1,1,direct,achat,61
2001,19,LASH,0,14,direct,don,19
2004,19,LASH,0,11,direct,don,12
2014,19,EPU,1,1,direct,achat,65
2019,19,SCIEN,0,1,direct,achat,50
2015,18,SJA,0,0,direct,achat,61
1990,19,LASH,0,28,indirect,achat,numinv
1998,19,LASH,0,23,indirect,achat,numinv
2002,19,DROIT,0,13,direct,don,34
2010,19,DROIT,1,5,indirect,don,numinv
2010,19,DROIT,1,5,direct,don,34
2015,19,LASH,1,1,direct,achat,BD
2015,19,LASH,1,0,direct,don,35
1951,19,LASH,0,67,indirect,achat,numinv
1961,19,LASH,0,59,indirect,achat,numinv
1992,19,LASH,1,28,direct,achat,19
2020,19,DROIT,1,0,direct,achat,34
2018,19,DROIT,1,2,direct,achat,34
1983,19,SJA,0,37,direct,don,33
1986,19,SJA,0,31,direct,don,30
1978,19,LASH,0,42,direct,achat,19
2019,19,SJA,0,1,direct,achat,WQ
2020,18,MEDP,0,1,direct,achat,WB
2020,18,MEDP,1,1,direct,achat,WL
1993,19,SJA,0,27,direct,don,33
2020,19,DROIT,0,0,direct,achat,34
2020,19,DROIT,0,0,direct,achat,34
2020,19,DROIT,0,1,direct,achat,34
2019,19,DROIT,0,1,direct,achat,34
1991,19,SJA,0,30,direct,don,33
1923,19,LASH,1,97,direct,don,15
2020,19,SJA,0,0,direct,achat,WB
2020,19,SCIEN,1,0,direct,achat,33
1967,19,LASH,0,53,indirect,achat,numinv
1962,19,LASH,0,53,indirect,don,numinv
2019,19,EPU,1,1,direct,achat,00
2020,19,SJA,1,1,direct,achat,33
2020,19,DROIT,1,0,direct,achat,34
2020,19,DROIT,1,0,direct,achat,34
2020,19,STAPS,1,1,direct,don,33
2020,19,LASH,1,1,direct,achat,85
2020,19,LASH,1,1,direct,achat,17
2002,19,LASH,0,19,indirect,achat,numinv
2008,19,LASH,0,13,direct,achat,42
2004,19,SJA,0,13,direct,don,30
1971,19,LASH,0,49,indirect,achat,numinv
1966,19,LASH,0,54,indirect,achat,numinv
1968,19,LASH,0,53,indirect,achat,numinv
1989,19,LASH,0,32,indirect,achat,numinv
1971,19,LASH,0,50,indirect,achat,numinv
1972,19,LASH,0,49,indirect,achat,numinv
1954,19,LASH,0,66,indirect,achat,numinv
1973,19,LASH,0,47,indirect,achat,numinv
1974,19,LASH,0,46,direct,achat,19
2020,19,DROIT,0,1,direct,don,34
2020,19,LASH,1,0,direct,achat,86
1978,19,LASH,0,42,indirect,achat,numinv
2018,19,LASH,0,2,direct,achat,78
2020,19,MEDP,0,0,direct,achat,WM
2019,19,SCIEN,1,1,direct,achat,00
2019,19,LASH,0,1,direct,achat,78
1990,19,DROIT,0,26,direct,don,32
2020,19,MEDP,0,0,direct,achat,W 
1995,19,SJA,0,26,direct,don,33
2020,19,MEDP,0,0,direct,achat,QH
2020,19,MEDP,0,0,direct,achat,QH
1969,19,LASH,0,51,indirect,achat,numinv
2020,19,LASH,0,0,direct,achat,78
2020,19,MEDP,1,0,direct,achat,WY
2020,19,LASH,0,0,direct,achat,32
1989,19,SJA,1,29,direct,achat,32
2020,19,DROIT,0,0,direct,achat,32
2018,19,DROIT,0,2,direct,achat,32
1970,19,LASH,0,51,indirect,achat,numinv
1973,19,LASH,0,48,indirect,achat,numinv
1969,19,LASH,0,52,indirect,achat,numinv
1984,19,LASH,0,37,indirect,achat,numinv
2018,19,DROIT,0,2,direct,don,32
1954,19,LASH,0,67,indirect,achat,numinv
2006,19,LASH,0,15,direct,achat,85
1997,19,LASH,0,21,direct,achat,84
1971,19,LASH,0,50,indirect,achat,numinv
1993,19,LASH,0,28,indirect,achat,numinv
2020,19,DROIT,0,0,direct,achat,34
1970,19,LASH,0,50,indirect,achat,numinv
1993,19,SJA,1,27,direct,achat,33
2004,19,SJA,0,16,direct,achat,65
2007,19,SJA,0,13,direct,don,65
2020,19,LASH,1,0,direct,achat,18
1984,19,SJA,0,36,direct,achat,34
1996,19,SJA,0,23,direct,don,19
1967,19,LASH,0,53,indirect,achat,numinv
1975,19,LASH,0,45,indirect,achat,numinv
1973,19,SJA,0,47,direct,achat,33
1975,19,LASH,0,45,indirect,achat,numinv
1964,19,LASH,0,51,direct,achat,84
2007,19,SJA,1,13,direct,achat,19
2019,19,SJA,0,1,direct,achat,65
2020,19,DROIT,1,0,direct,achat,34
2020,19,DROIT,1,0,direct,achat,34
2020,19,DROIT,1,0,direct,achat,34
2020,19,DROIT,1,0,direct,achat,34
2017,19,LASH,0,3,direct,don,93
2019,19,MEDP,0,1,direct,achat,WY
2020,19,DROIT,1,0,direct,achat,34
2020,19,DROIT,1,0,direct,achat,34
1969,19,LASH,0,51,indirect,achat,numinv
2020,19,LASH,1,0,direct,achat,43
1965,19,LASH,0,55,indirect,achat,numinv
1946,19,SJA,0,74,direct,achat,33
1972,19,LASH,0,49,indirect,achat,numinv
2020,19,SCIEN,0,0,direct,achat,54
2016,19,SJA,1,4,direct,achat,65
2020,19,DROIT,0,0,direct,achat,35
2019,19,EPU,1,1,direct,achat,00
2002,19,LASH,1,14,indirect,don,numinv
1985,19,LASH,0,35,indirect,achat,numinv
1971,19,SJA,0,48,direct,don,37
2008,19,DROIT,0,12,direct,don,34
2019,19,DROIT,1,1,direct,achat,32
2003,19,SJA,0,16,direct,achat,65
1991,19,LASH,0,29,indirect,achat,numinv
2019,19,MEDP,0,1,direct,achat,WY
2010,19,LASH,0,10,direct,achat,15
1997,19,SJA,0,23,direct,don,33
1995,19,SJA,0,25,direct,don,33
1941,19,LASH,0,79,indirect,achat,numinv
1960,19,LASH,0,60,indirect,achat,numinv
2020,19,SJA,1,0,direct,achat,34
2020,19,SJA,0,0,direct,achat,33
2009,19,SJA,0,11,direct,achat,33
1976,19,SJA,0,44,direct,achat,65
1984,19,SJA,0,36,direct,achat,33
1991,19,LASH,0,29,indirect,achat,numinv
1968,19,LASH,0,52,indirect,achat,numinv
1967,19,LASH,0,53,indirect,achat,numinv
2003,19,SJA,0,18,direct,don,65
1969,19,LASH,0,51,indirect,achat,numinv
1965,19,LASH,0,55,indirect,achat,numinv
2001,19,DROIT,0,18,direct,don,34
2019,19,LASH,1,1,direct,achat,44
2020,19,MEDP,0,0,direct,achat,WB
1957,19,SJA,0,63,direct,achat,30
1969,19,LASH,0,51,indirect,achat,numinv
1932,19,LASH,0,88,indirect,achat,numinv
1969,19,LASH,0,51,indirect,achat,numinv
2020,19,DROIT,0,0,direct,achat,32
2020,19,DROIT,1,0,direct,achat,34
2003,19,DROIT,1,13,direct,don,03
1959,19,SJA,0,58,direct,don,32
1949,19,LASH,0,71,indirect,achat,numinv
1971,19,LASH,0,50,indirect,achat,numinv
2004,19,DROIT,1,12,direct,don,33
1992,19,LASH,0,29,indirect,achat,numinv
1962,19,LASH,0,59,indirect,achat,numinv
2020,19,SJA,0,0,direct,achat,WU
2020,19,LASH,1,1,direct,achat,79
1998,19,SJA,0,22,direct,don,65
1982,19,SJA,0,38,direct,don,33
1981,19,SJA,0,37,direct,don,30
2019,19,SJA,0,2,direct,achat,30
1981,19,LASH,0,40,indirect,achat,numinv
1995,19,DROIT,0,20,direct,achat,numinv
1970,19,LASH,0,51,indirect,achat,numinv
1968,19,LASH,0,53,indirect,achat,numinv
1985,19,LASH,0,36,indirect,achat,numinv
1965,19,LASH,0,56,indirect,achat,numinv
1985,19,DROIT,0,31,direct,achat,numinv
2020,19,LASH,1,0,direct,achat,30
1994,19,SJA,0,26,direct,don,00
1959,19,LASH,0,61,indirect,achat,numinv
1991,19,LASH,0,30,indirect,achat,numinv
1996,19,SJA,0,24,direct,don,33
1971,19,SJA,0,50,direct,don,33
2009,19,LASH,1,11,direct,achat,46
1984,19,LASH,0,34,indirect,achat,numinv
2010,19,SJA,1,9,direct,achat,33
2019,19,SJA,0,2,direct,achat,33
2020,19,SJA,1,1,direct,achat,33
1984,19,LASH,0,36,indirect,achat,numinv
1971,19,LASH,0,49,indirect,achat,numinv
2020,19,DROIT,1,0,direct,achat,34
2003,19,LASH,1,18,direct,don,30
1986,18,LASH,0,34,indirect,achat,numinv
2020,19,LASH,0,0,direct,achat,91
2019,19,LASH,1,1,direct,achat,30
2020,19,LASH,0,0,direct,achat,32
2004,19,SCIEN,0,11,direct,achat,53
1985,19,LASH,0,35,indirect,achat,numinv
1986,19,LASH,0,34,indirect,achat,numinv
1946,19,LASH,0,74,indirect,achat,numinv
1966,19,LASH,0,54,indirect,achat,numinv
1962,19,LASH,0,59,indirect,achat,numinv
1968,19,LASH,0,53,indirect,achat,numinv
1963,19,LASH,0,58,indirect,achat,numinv
2014,19,SJA,0,7,direct,achat,49
2021,18,MEDP,0,0,direct,achat,WL
2021,18,SJA,0,0,direct,achat,WO
1995,19,LASH,0,26,indirect,achat,numinv
1984,19,LASH,0,37,indirect,achat,numinv
1978,19,LASH,0,43,indirect,achat,numinv
1973,19,LASH,0,48,indirect,achat,numinv
1991,19,LASH,0,30,indirect,achat,numinv
1960,19,LASH,0,61,indirect,achat,numinv
1983,19,LASH,0,38,indirect,achat,numinv
1985,19,LASH,0,36,indirect,achat,numinv
1976,19,SJA,0,41,direct,don,15
1976,19,SJA,1,41,direct,don,15
2020,19,MEDP,1,0,direct,achat,W 
1994,19,LASH,0,26,indirect,achat,numinv
1990,19,LASH,0,30,indirect,achat,numinv
2020,18,SJA,0,1,direct,achat,WL
2021,18,MEDP,1,0,direct,achat,W 
2021,18,MEDP,0,0,direct,achat,W 
1953,19,LASH,0,68,indirect,achat,numinv
1986,19,LASH,0,35,indirect,achat,numinv
1984,19,LASH,0,37,indirect,achat,numinv
2020,19,LASH,1,0,direct,achat,65
2019,19,DROIT,1,2,direct,achat,34
1988,19,LASH,0,32,indirect,don,numinv
2021,18,MEDP,1,0,direct,achat,WC
1933,19,LASH,0,87,indirect,achat,numinv
1967,19,LASH,0,54,indirect,achat,numinv
1962,19,LASH,0,59,indirect,achat,numinv
1956,19,SJA,0,64,direct,achat,33
1972,19,LASH,0,48,indirect,achat,numinv
2020,19,SJA,0,0,direct,achat,61
1970,19,SJA,0,50,direct,achat,33
1988,19,SJA,0,32,direct,achat,33
1957,19,LASH,0,63,indirect,achat,numinv
1972,19,SJA,0,48,direct,achat,33
1962,19,LASH,0,58,indirect,achat,numinv
1967,19,LASH,0,53,indirect,achat,numinv
2020,19,DROIT,1,0,direct,achat,37
1968,19,LASH,0,52,indirect,achat,numinv
1930,19,LASH,0,90,indirect,achat,numinv
2015,19,SJA,0,5,direct,achat,65
2020,19,SJA,0,0,direct,achat,65
1965,19,LASH,0,55,indirect,achat,numinv
2006,19,LASH,1,14,direct,achat,numinv
2020,19,DROIT,1,0,direct,achat,34
2020,19,DROIT,1,0,direct,achat,34
2010,19,LASH,0,10,direct,achat,numinv
1960,19,LASH,0,60,indirect,achat,numinv
2019,19,DROIT,1,1,direct,achat,32
1972,19,LASH,0,48,direct,achat,19
2019,19,SJA,1,1,direct,achat,65
2020,19,MEDP,0,0,direct,achat,WY
2020,19,MEDP,1,0,direct,achat,W 
2020,19,MEDP,0,0,direct,achat,W 
1982,19,LASH,0,38,indirect,achat,numinv
1975,19,LASH,0,45,indirect,achat,numinv
1985,19,LASH,0,35,indirect,achat,numinv
1977,19,LASH,0,43,indirect,achat,numinv
2007,19,LASH,1,13,direct,achat,94
2019,19,STAPS,0,1,direct,achat,79
2020,19,SJA,1,0,direct,achat,33
2020,19,SJA,1,0,direct,achat,33
1984,19,LASH,1,35,direct,achat,94
1977,19,LASH,0,43,indirect,achat,numinv
1959,19,LASH,0,61,indirect,achat,numinv
1995,19,LASH,0,25,indirect,achat,numinv
1942,19,SJA,0,78,direct,achat,30
1942,19,SJA,0,78,direct,achat,33
1986,19,LASH,1,34,direct,achat,17
2019,19,DROIT,0,2,direct,don,34
2019,19,DROIT,1,2,direct,don,34
2018,19,SJA,0,1,direct,achat,33
2019,19,SCIEN,0,0,direct,achat,37
2015,19,LASH,1,4,direct,achat,94
2005,19,SJA,0,13,direct,don,44
2018,19,LASH,1,1,direct,achat,94
2017,19,LASH,1,2,direct,achat,94
2015,19,LASH,1,4,direct,achat,41
2003,19,SJA,0,16,direct,don,30
2019,19,DROIT,1,0,direct,achat,34
2006,19,LASH,0,11,direct,don,84
2019,19,DROIT,0,1,direct,achat,32
2016,19,LASH,0,3,direct,achat,94
2015,19,MEDP,1,4,direct,achat,QZ
2019,19,MEDP,1,0,direct,achat,WM
2010,19,STAPS,0,9,direct,achat,79
2016,19,LASH,1,3,direct,achat,94
2014,19,LASH,1,5,direct,achat,94
2019,19,SCIEN,1,0,direct,don,15
2018,19,SCIEN,1,1,direct,achat,57
2018,19,EPU,0,2,direct,achat,65
2018,19,LASH,1,0,direct,achat,65
2017,19,SCIEN,0,1,direct,achat,02
2018,19,DROIT,1,1,direct,don,34
2018,19,DROIT,1,1,direct,don,34
2019,19,DROIT,1,0,direct,achat,42
2019,19,MEDP,0,0,direct,achat,WD
2019,19,DROIT,0,0,direct,achat,34
2018,19,DROIT,0,1,direct,achat,34
2018,19,LASH,1,1,direct,achat,15
2018,19,LASH,0,2,direct,achat,94
2017,19,LASH,0,2,direct,achat,43
2019,19,DROIT,1,0,direct,achat,34
2019,19,DROIT,0,0,direct,achat,34
2014,19,SJA,0,7,direct,achat,30
2020,19,LASH,0,1,direct,achat,80
2016,19,LASH,0,3,direct,achat,94
2018,19,DROIT,1,1,direct,achat,34
2019,19,LASH,0,0,direct,achat,94
2019,19,STAPS,1,0,direct,achat,79
2019,19,DROIT,0,0,direct,achat,34
2019,19,DROIT,1,0,direct,achat,34
2017,19,DROIT,1,2,direct,achat,34
2019,19,SJA,1,0,direct,achat,WU
1999,19,LASH,0,20,direct,don,82
2019,19,LASH,1,0,direct,achat,84
1999,19,LASH,0,20,direct,don,81
2019,19,DROIT,1,0,direct,achat,34
2002,19,LASH,1,17,direct,achat,94
1948,19,LASH,1,67,direct,achat,84
2018,19,SCIEN,1,1,direct,achat,63
2019,19,EPU,0,0,direct,achat,66
2018,19,EPU,0,1,direct,achat,62
2019,19,EPU,0,2,direct,achat,00
2019,19,SJA,0,0,direct,achat,97
2019,19,SCIEN,1,0,direct,achat,51
2017,19,SCIEN,0,2,direct,achat,58
2013,19,SCIEN,0,6,direct,achat,58
1976,19,LASH,0,43,direct,achat,84
2019,19,SJA,1,0,direct,achat,65
2018,19,SJA,0,1,direct,achat,37
2017,19,SJA,0,2,direct,achat,37
2003,19,LASH,0,16,direct,achat,94
2019,19,SJA,1,0,direct,achat,33
2019,19,LASH,0,2,direct,achat,33
2019,19,SJA,1,0,direct,achat,65
2019,19,MEDP,0,0,direct,achat,WL
2019,19,EPU,0,0,direct,achat,00
1997,19,LASH,0,22,direct,don,30
1995,19,EPU,1,23,direct,achat,62
2018,19,STAPS,1,0,direct,achat,79
2019,19,DROIT,1,0,direct,achat,32
2020,19,STAPS,0,1,direct,achat,79
1990,19,LASH,0,31,indirect,achat,numinv
1970,19,LASH,0,51,indirect,achat,numinv
1994,19,LASH,0,27,indirect,achat,numinv
2008,19,LASH,0,13,direct,don,82
2006,19,SJA,0,13,direct,don,36
2020,19,SJA,0,0,direct,achat,65
2020,19,SJA,0,0,direct,achat,65
2020,19,SJA,1,0,direct,achat,65
1977,19,SJA,0,43,direct,don,33
2020,19,LASH,0,0,direct,achat,19
1971,19,LASH,1,50,direct,don,15
1986,19,SJA,0,35,direct,don,33
2018,19,MEDP,0,1,direct,achat,W 
2019,19,MEDP,0,0,direct,achat,WA
2019,19,MEDP,0,0,direct,achat,W 
2019,18,SJA,1,0,direct,achat,W 
2021,19,LASH,1,0,direct,achat,30
2018,19,SJA,0,1,direct,achat,65
2016,19,LASH,0,3,direct,achat,94
1992,19,SJA,0,27,direct,don,36
2003,19,LASH,0,16,direct,achat,94
2021,19,DROIT,1,0,direct,achat,34
2020,19,EPU,1,1,direct,achat,65
2021,19,DROIT,1,0,direct,achat,34
2020,19,DROIT,1,1,direct,achat,34
1996,19,LASH,0,25,indirect,achat,numinv
2014,19,MEDP,0,4,direct,achat,WM
2018,19,DROIT,1,1,direct,don,30
1977,19,LASH,0,44,indirect,achat,numinv
2018,19,MEDP,1,1,direct,achat,WY
2012,19,DROIT,0,7,direct,don,83
2019,19,SCIEN,1,0,direct,achat,02
1969,19,SJA,0,50,direct,don,15
1985,19,LASH,0,36,indirect,achat,numinv
1988,19,SJA,0,32,direct,achat,30
2018,19,LASH,1,1,direct,don,91
2019,19,SCIEN,1,0,direct,achat,59
2010,19,SJA,0,10,direct,achat,34
2019,19,SJA,1,1,direct,achat,30
1966,19,LASH,0,54,indirect,achat,numinv
2015,19,MEDP,0,4,direct,achat,WA
2018,19,SJA,0,1,direct,achat,WQ
1970,19,LASH,0,50,indirect,achat,numinv
2018,19,LASH,1,1,direct,achat,79
1976,18,LASH,1,42,direct,don,43
2019,19,DROIT,1,0,direct,achat,34
2018,19,LASH,0,1,direct,achat,15
2018,19,SJA,1,2,direct,achat,15
2019,19,LASH,1,0,direct,achat,84
2019,19,SCIEN,0,0,direct,achat,00
2018,19,LASH,0,1,direct,achat,18
2004,19,LASH,1,15,direct,achat,84
2018,19,LASH,1,1,direct,achat,79
2013,19,LASH,0,6,direct,achat,79
2015,19,LASH,0,4,direct,achat,79
2016,19,LASH,1,3,direct,achat,79
2017,19,MEDP,1,1,direct,achat,WA
2017,19,MEDP,0,1,direct,achat,W 
2006,19,DROIT,1,12,direct,don,34
2009,19,MEDP,1,10,direct,achat,W 
2019,19,LASH,0,0,direct,achat,84
2019,19,SJA,1,0,direct,achat,00
2021,19,SCIEN,0,0,direct,achat,00
2019,18,SJA,1,0,direct,achat,W 
2018,18,MEDP,1,1,direct,achat,WB
2019,18,MEDP,0,0,direct,achat,WO
2018,19,LASH,0,1,direct,achat,94
1979,19,SJA,0,41,direct,achat,33
2016,19,LASH,1,2,direct,achat,15
2014,19,MEDP,0,4,direct,achat,W 
2016,19,MEDP,0,2,direct,achat,WB
2011,19,MEDP,1,7,direct,achat,W 
2013,19,MEDP,0,5,direct,achat,WA
2011,19,MEDP,0,7,direct,achat,WB
2019,19,SJA,0,0,direct,achat,32
2015,19,SJA,1,4,direct,achat,65
2018,19,SJA,1,1,direct,achat,65
2019,19,DROIT,0,0,direct,achat,34
2018,19,LASH,0,1,direct,achat,94
2012,19,LASH,0,7,direct,achat,94
2014,19,LASH,1,5,direct,achat,94
2019,19,DROIT,1,0,direct,achat,34
2019,18,MEDP,0,0,direct,achat,QZ
2019,18,ARCHE,0,0,direct,achat,QZ
2019,18,MEDP,1,1,direct,achat,WB
2019,18,MEDP,1,1,direct,achat,WB
2019,18,SJA,1,0,direct,achat,61
2019,18,MEDP,0,0,direct,achat,WS
2019,19,SJA,1,0,direct,achat,34
2018,18,MEDP,1,0,direct,achat,WB
2018,18,MEDP,1,0,direct,achat,WB
2016,19,DROIT,1,3,direct,achat,34
2018,19,DROIT,1,1,direct,achat,34
1985,19,LASH,1,34,direct,don,19
2016,19,MEDP,0,2,direct,achat,WB
2015,19,MEDP,0,3,direct,achat,WX
1972,19,LASH,0,48,indirect,achat,numinv
2018,19,DROIT,1,3,direct,don,34
2016,19,STAPS,0,2,direct,achat,79
2018,19,STAPS,1,1,direct,achat,30
2013,19,SJA,1,7,direct,achat,32
2018,19,SJA,0,2,direct,achat,32
2018,19,DROIT,1,0,direct,achat,34
2017,19,DROIT,1,1,direct,achat,34
2019,19,LASH,0,0,direct,achat,91
2019,19,DROIT,0,2,direct,don,34
2018,19,SJA,1,1,direct,achat,37
2019,19,SCIEN,1,0,direct,achat,58
2016,19,SJA,1,3,direct,achat,33
2008,19,SJA,0,11,direct,achat,33
2019,19,SCIEN,0,0,direct,achat,00
2019,18,MEDP,1,0,direct,achat,WN
2019,19,DROIT,1,1,direct,achat,34
2018,19,LASH,1,1,direct,achat,97
2018,19,LASH,1,1,direct,achat,94
2019,19,DROIT,1,0,direct,achat,34
2019,19,DROIT,1,0,direct,don,34
2006,19,SJA,0,12,direct,achat,65
1976,19,LASH,0,43,direct,achat,81
2017,19,SJA,0,2,direct,achat,34
2019,19,SJA,0,0,direct,achat,34
2019,19,SCIEN,1,0,direct,achat,35
2019,18,MEDP,1,0,direct,achat,WP
2019,18,ARCHE,0,1,direct,achat,WB
2018,19,DROIT,1,0,direct,achat,34
2018,18,MEDP,0,0,direct,achat,WB
2018,18,SJA,0,0,direct,achat,WB
2006,19,LASH,0,12,indirect,achat,numinv
2019,19,DROIT,1,0,direct,achat,34
2019,19,SCIEN,0,0,direct,achat,57
2019,19,SCIEN,1,0,direct,achat,51
2019,19,SCIEN,1,0,direct,achat,53
2019,19,SCIEN,1,0,direct,achat,53
1997,19,LASH,0,22,direct,achat,30
2016,19,SJA,1,2,direct,achat,65
2003,19,SJA,0,15,direct,achat,65
2019,19,SCIEN,1,0,direct,achat,61
1975,19,LASH,0,45,indirect,don,numinv
2019,18,MEDP,1,0,direct,achat,W 
2019,18,MEDP,0,0,direct,achat,WB
2019,19,SCIEN,0,0,direct,achat,62
2018,19,SJA,1,1,direct,achat,RO
2017,19,LASH,0,2,direct,achat,30
2017,19,LASH,1,2,direct,achat,39
2003,19,SJA,1,15,direct,achat,65
2018,19,DROIT,1,0,direct,achat,32
2019,19,MEDP,1,1,direct,achat,WY
2018,19,SCIEN,1,0,direct,achat,54
2018,18,SJA,1,0,direct,achat,WB
2018,18,MEDP,1,0,direct,achat,WT
2018,18,MEDP,1,0,direct,achat,WT
2018,18,SJA,1,0,direct,achat,WJ
2018,18,MEDP,1,0,direct,achat,WJ
2018,18,MEDP,0,1,direct,achat,WW
2006,19,DROIT,0,12,direct,don,35
2018,19,LASH,1,1,direct,achat,17
2011,19,LASH,0,8,direct,achat,10
2017,19,SCIEN,1,1,direct,achat,57
2018,19,LASH,1,0,direct,achat,94
2018,19,SJA,0,0,direct,achat,65
2018,19,SCIEN,1,0,direct,achat,57
2019,19,LASH,1,0,direct,achat,85
2019,19,DROIT,0,0,direct,achat,34
2019,19,DROIT,1,0,direct,achat,34
2019,19,DROIT,1,0,direct,achat,34
2016,19,EPU,0,3,direct,achat,00
1990,19,SJA,0,28,direct,achat,70
1994,19,DROIT,1,21,direct,achat,numinv
2007,19,DROIT,1,10,direct,don,32
2018,19,LASH,1,0,direct,achat,65
2019,19,DROIT,1,2,direct,don,34
2019,19,DROIT,1,0,direct,achat,34
2019,19,DROIT,1,0,direct,achat,34
2019,19,DROIT,1,0,direct,achat,34
2011,19,LASH,1,10,direct,achat,30
2015,19,LASH,0,6,direct,achat,33
2015,19,LASH,1,6,direct,achat,30
2020,19,SCIEN,1,0,direct,achat,63
2020,19,SCIEN,0,0,direct,achat,61
2020,19,SJA,0,1,direct,achat,42
1977,19,LASH,0,43,indirect,achat,numinv
1995,19,SJA,0,25,direct,don,00
1983,19,LASH,0,38,indirect,achat,numinv
1969,19,LASH,0,51,indirect,achat,numinv
1990,19,LASH,0,30,indirect,achat,numinv
1979,19,SJA,0,42,direct,don,33
1999,19,SJA,0,22,direct,don,33
1991,19,SJA,0,30,direct,don,33
2021,19,DROIT,0,0,direct,achat,34
2018,19,SJA,1,2,direct,achat,65
2013,19,SJA,1,7,direct,achat,65
1969,19,LASH,0,51,indirect,achat,numinv
1969,19,LASH,0,52,indirect,achat,numinv
2018,19,LASH,0,2,direct,achat,84
2005,19,LASH,1,12,indirect,don,numinv
1994,19,SCIEN,0,25,direct,achat,59
1955,19,LASH,0,66,indirect,achat,numinv
1994,19,LASH,0,27,indirect,achat,numinv
1991,19,LASH,0,30,indirect,achat,numinv
1969,19,LASH,0,52,direct,don,15
1966,19,LASH,0,55,indirect,achat,numinv
2008,19,SJA,1,10,direct,achat,91
2014,19,LASH,0,6,direct,achat,77
1984,19,LASH,0,36,indirect,achat,numinv
1970,19,LASH,0,50,indirect,achat,numinv
1957,19,LASH,0,64,indirect,achat,numinv
1971,19,SCIEN,0,47,direct,achat,51
1950,19,LASH,0,70,indirect,achat,numinv
2020,19,SJA,0,1,direct,achat,33
1979,19,LASH,0,41,indirect,achat,numinv
1966,19,LASH,0,54,indirect,achat,numinv
1979,19,LASH,0,41,indirect,achat,numinv
2021,19,MEDP,1,0,direct,achat,WB
1965,19,LASH,0,55,indirect,achat,numinv
1969,19,LASH,0,52,indirect,achat,numinv
1988,19,LASH,0,32,indirect,achat,numinv
2019,19,DROIT,1,2,direct,achat,34
1971,19,LASH,0,50,indirect,achat,numinv
1954,19,LASH,0,67,indirect,achat,numinv
1952,19,LASH,0,69,indirect,achat,numinv
2019,19,LASH,0,2,direct,achat,07
2021,18,MEDP,0,0,direct,achat,WS
2020,19,SCIEN,0,0,direct,achat,54
2021,18,MEDP,0,0,direct,achat,WB
2009,19,LASH,1,12,direct,achat,36
2004,19,SJA,0,12,direct,don,30
2019,19,SJA,1,1,direct,achat,42
1965,19,LASH,0,55,indirect,achat,numinv
2019,19,SJA,0,2,direct,achat,33
2021,19,SJA,0,0,direct,achat,33
2016,19,LASH,0,5,direct,don,44
1994,19,SJA,0,27,indirect,achat,numinv
2018,19,SJA,0,2,direct,achat,33
1983,19,LASH,0,37,indirect,achat,numinv
1967,19,LASH,0,54,indirect,achat,numinv
1973,19,LASH,0,48,indirect,achat,numinv
2003,19,SJA,0,18,direct,don,33
2012,19,DROIT,0,4,direct,achat,32
1997,19,LASH,0,24,direct,don,94
1939,19,LASH,0,82,indirect,achat,numinv
1990,19,LASH,0,31,indirect,achat,numinv
1960,19,LASH,0,61,indirect,achat,numinv
2008,19,LASH,1,8,direct,achat,79
1987,19,LASH,1,29,direct,achat,89
2016,19,SJA,1,0,direct,achat,65
2016,19,SJA,1,0,direct,achat,42
2015,19,EPU,1,1,direct,achat,90
2015,19,SCIEN,1,1,direct,achat,90
2015,19,LASH,1,2,direct,achat,84
2021,19,SJA,0,0,direct,achat,33
2021,19,SJA,1,0,direct,achat,65
2015,19,DROIT,0,1,direct,achat,34
2021,19,DROIT,1,0,direct,achat,37
1994,19,LASH,0,27,indirect,achat,numinv
1964,19,LASH,0,57,indirect,achat,numinv
